File,Comment,Code,Coherent
MyDisplayJAI.java,constructor,"public MyDisplayJAI(ComparaisonCouple couple, Model model, boolean isTest) {
		super();
		model.addObserver(this);
		mask=couple.getMaskSum();
		this.isTest=isTest;
		me = this;
		this.model = model;
		try {
			if (isTest){
				img = ImageIO.read(couple.getImgTest());
			}else{
				img = ImageIO.read(model.getRefImage(couple.getImgRefId()).getImage());	
			}
			w = img.getWidth();
			h = img.getHeight();
			bi = new BufferedImage(w, h, BufferedImage.TYPE_INT_ARGB);
			Graphics g = bi.getGraphics();

			Dimension dim = new Dimension(w,h);
			setPreferredSize(dim);
			setMinimumSize(dim);
			g.drawImage(img, 0, 0, null);
		} catch (IOException e) {
			e.printStackTrace();
		}
		diff = couple.getDifWithMask();
	}",0
CreateGraph.java,A new tcpdump line has been received,"public void newTcpDumpLine(String line) {
		Date theDate = NetworkAnalysisUtils.extractTcpdumpLineDate(line);
		String url = NetworkAnalysisUtils.extractTcpdumpLineUrl(line);
		if (theDate != null && url != null) {
			GraphMarker urlMarker = mapAction.get(""URL"");
			if (urlMarker != null) {
				urlMarker.addEvent(""Type"", url, theDate, theDate);
				// Set marker to hidden if urlMarkers checkbox is not checked
				if (urlMarkersDisplayed == false) {
					urlMarker.removeMarker();
				}
				mapAction.put(""URL"", urlMarker);
			}
		}
	}",0
JATKInterpreter.java,Entry point of the interpreter,"public Object visit(ASTStart node, Object data) {
		// Start of interpreter
		Boolean res = (Boolean) node.childrenAccept(this, Boolean.TRUE);
		// End of interpreter
		// test if StopMainLog has been called
		/*if (getMainLogger().isAlive()) {
			getMainLogger()
					.addErrorToDocumentLogger(STOPMAIN_HAS_NOT_BEEN_CALLED, 0, null);
			getMainLogger().interrupt();
			return Boolean.FALSE;
		}*/
		if (res == null) {
			// Logger.getLogger(this.getClass() ).warn(""res == null"");
			return Boolean.FALSE;
		}
		return res;
	}",0
SurroundLoopVisitor.java,"if data not null, it's the position in parent node (int)","public Object visit(SimpleNode node, Object data) {
	
		if( treepathdepth >= firsttreepath.size() )
			return false;
		
		
		if (treepathdepth == firsttreepath.size()-1 ){
			int firstposition = firsttreepath.get(treepathdepth);
		
			
			ASTLOOP loop = new ASTLOOP(ATKScriptParserTreeConstants.JJTLOOP);

			loop.jjtAddChild(nbloop, 0);
			
			for (int i=0 ; i <= lasttreepathindex-firstposition ; i++){
				loop.jjtAddChild(node.jjtGetChild(firstposition), i+1);
				node.jjtRemoveChild(firstposition);
			}
			node.jjtInsertChild(loop, firstposition);
			return true;
			
			
		} else {
			//cross node depending the PathTree
					
			Node child = node.jjtGetChild( firsttreepath.get(treepathdepth));
			treepathdepth++;
			child.jjtAccept(this,null);
		}
		
		return  true;
	}",0
ATKScriptParser.java,SECTION 4 - THE GRAMMAR,"final public ASTStart start() throws ParseException {
                           /*@bgen(jjtree) Start */
  ASTStart jjtn000 = new ASTStart(JJTSTART);
  boolean jjtc000 = true;
  jjtree.openNodeScope(jjtn000);
    try {
      parseFile();
                       jjtree.closeNodeScope(jjtn000, true);
                       jjtc000 = false;
                       {if (true) return jjtn000;}
    } catch (Throwable jjte000) {
          if (jjtc000) {
            jjtree.clearNodeScope(jjtn000);
            jjtc000 = false;
          } else {
            jjtree.popNode();
          }
          if (jjte000 instanceof RuntimeException) {
            {if (true) throw (RuntimeException)jjte000;}
          }
          if (jjte000 instanceof ParseException) {
            {if (true) throw (ParseException)jjte000;}
          }
          {if (true) throw (Error)jjte000;}
    } finally {
          if (jjtc000) {
            jjtree.closeNodeScope(jjtn000, true);
          }
    }
    throw new Error(""Missing return statement in function"");
  }",0
ScriptController.java,Method call by RecordPhoneEventListener,"public void addEvent(String code) {
		//		Logger.getLogger(this.getClass() ).debug(""/********controler.append(""+action+"",""+parameters[0]+"")********/"");
		if (ignoreFirstMessageFromPhone){
			ignoreFirstMessageFromPhone=false;
		}
		else{
			ATKScriptParser parse = new ATKScriptParser(new StringReader(code));
			ASTStart newnodes = new ASTStart(ATKScriptParserTreeConstants.JJTSTART);
			try {
				newnodes = parse.start();
			} catch (ParseException e) {
				Logger.getLogger(this.getClass() ).warn(""WARNING : unknow code for :""+code+""\r\n""+e.getMessage());
			}

			//insert the nodes at the last place
			for( int i=0; i< newnodes.jjtGetNumChildren() ;i++) {
				SimpleNode functionode = (SimpleNode) newnodes.jjtGetChild(i);
				ast.jjtInsertChild(functionode, ast.jjtGetNumChildren());
			}	

			if(!code.toLowerCase().startsWith(""sleep""))
				ui.updateScript();
		}
	}",0
OrderResource.java,Order Version 1.,"@ContextualActionSet
    public Set<String> getContextualActionSet() {
        Set<String> result = new HashSet<String>();
        result.add(""refresh"");
        switch (order.getStatus()) {
            case RECEIVED:
                result.add(""review"");       // @Action's value
                result.add(""cancel"");       // @Action's value
                result.add(""update"");       // @Action's value
                break;
            case REVIEWED:
                result.add(""cancel"");       // @Action's value
                result.add(""pay"");          // @Action's value
                result.add(""update"");       // @Action's value
                break;
            case CANCELED:
                break;
            case PAYED:
                result.add(""ship"");         // @Action's value
                result.add(""update"");       // @Action's value
                break;
            case SHIPPED:
                break;
        }
        return result;
    }",0
ProductResource.java,Product Version 1.,"@ContextualActionSet
    public Set<String> getContextualActionSet() {
        Set<String> result = new HashSet<String>();
        result.add(""refresh"");
        result.add(""update"");    
        switch (product.getStatus()) {
            case OUT_OF_STOCK:
                result.add(""discontinue"");      // @Action's value
                break;
        }
        return result;
    }",0
CDIExtension.java,"Called after the WebApplication and ResourceConfig have been set,","void lateInitialize() {
        try {
            for (InitializedLater object : toBeInitializedLater) {
                object.later();
            }
        }
        finally {
            // clear the JNDI reference as soon as possible
            if (!lookupExtensionInBeanManager) {
                try {
                    InitialContext ic = InitialContextHelper.getInitialContext();
                    if (ic != null) {
                        lookupJerseyConfigJNDIContext(ic).unbind(JNDI_CDIEXTENSION_NAME);
                    }
                } catch (NamingException ex) {
                    throw new RuntimeException(ex);
                }
            }
        }
    }",0
ServletContainerTest.java,JERSEY-780: Malformed URL returns a 500 instead of a 400.,"public void testInvalidUrl() throws Exception {
        startServer(HelloWorldResource.class);

        final URL url = new URL(getUri().path(""helloworld"").build().toString() + ""^"");
        final HttpURLConnection connection = (HttpURLConnection) url.openConnection();
        connection.setRequestMethod(""GET"");

        connection.connect();

        final int responseCode = connection.getResponseCode();
        final String responseMessage = connection.getResponseMessage();

        connection.disconnect();

        stopServer();

        assertTrue(responseCode == Response.Status.BAD_REQUEST.getStatusCode());
        assertTrue(Response.Status.BAD_REQUEST.getReasonPhrase().equals(responseMessage));
    }",0
EntityTypesTest.java,"TODO, the unmarshalling fails.","public void _testJAXBListRepresentationFastInfoset() {
        initiateWebApplication(JAXBListResourceFastInfoset.class);
        WebResource r = resource(""/"");

        Collection<JAXBBean> a = r.get(
                new GenericType<Collection<JAXBBean>>(){});
        Collection<JAXBBean> b = r.post(new GenericType<Collection<JAXBBean>>(){}, 
                new GenericEntity<Collection<JAXBBean>>(a){});
        
        assertEquals(a, b);
        
        b = r.path(""type"").post(new GenericType<Collection<JAXBBean>>(){},
                new GenericEntity<Collection<JAXBBean>>(a){});
        assertEquals(a, b);
    }",0
EntityUtil.java,"Assumes that the key in <key, value> pairs is an Object to which a regular equals() is applicable.","public static boolean deepEqual(Map<?, ? extends Entity> o1, Map<?, ? extends Entity> o2) {
		if (o1.keySet().size() != o2.keySet().size()) return false;
		for (Entry<?,? extends Entity> entry : o1.entrySet()) {
			Object actualKey = findMatchingKey(entry.getKey(), o2.keySet());
			if (actualKey == null) return false;
			if (!deepEqual(entry.getValue(), o2.get(actualKey)))
				return false;
		}
		return true;
	}",0
TreatmentCategorizationWizardPresentationTest.java,Regression test for bug #566,"@Test
	public void testDoNotReuseDefaultDose() {
		TreatmentCategorizationWizardPresentation pm1 = new TreatmentCategorizationWizardPresentation(TreatmentCategorization.createDefault(), d_domain);
		TreatmentCategorizationWizardPresentation pm2 = new TreatmentCategorizationWizardPresentation(TreatmentCategorization.createDefault(), d_domain);
		pm1.getDoseUnit().setScaleModifier(ScaleModifier.MEGA);
		assertFalse(pm2.getDoseUnit().equals(pm1.getDoseUnit()));
	}",0
FirefoxProfile.java,Internal method This is liable to change at a moment's notice.,"@Beta
  protected Reader onlyOverrideThisIfYouKnowWhatYouAreDoing() {
    URL resource = Resources.getResource(FirefoxProfile.class, defaultPrefs);
    try {
      return new InputStreamReader(resource.openStream());
    } catch (IOException e) {
      throw new WebDriverException(e);
    }
  }",0
HtmlUnitDriver.java,Allows HtmlUnit's about:blank to be loaded in the constructor,"protected void get(URL fullUrl) {
    try {
      getWebClient().getPage(fullUrl);
      // A ""get"" works over the entire page
      currentWindow = getCurrentWindow().getTopWindow();
    } catch (UnknownHostException e) {
      getCurrentWindow().getTopWindow().setEnclosedPage(new UnexpectedPage(
          new StringWebResponse(""Unknown host"", fullUrl),
          getCurrentWindow().getTopWindow()
      ));
    } catch (ConnectException e) {
      // This might be expected
    } catch (SocketTimeoutException e) {
      throw new TimeoutException(e);
    } catch (Exception e) {
      throw new WebDriverException(e);
    }

    gotPage = true;
    pickWindow();
    resetKeyboardAndMouseState();
  }",0
RemoteWebDriver.java,Override this to be notified at key points in the execution of a command.,"protected void log(SessionId sessionId, String commandName, Object toLog, When when) {
    String text = """" + toLog;
    if (commandName.equals(DriverCommand.EXECUTE_SCRIPT)
        || commandName.equals(DriverCommand.EXECUTE_ASYNC_SCRIPT)) {
      if (text.length() > 100 && Boolean.getBoolean(""webdriver.remote.shorten_log_messages"")) {
        text = text.substring(0, 100) + ""..."";
      }
    }
    switch(when) {
      case BEFORE:
        logger.log(level, ""Executing: "" + commandName + "" "" + text);
        break;
      case AFTER:
        logger.log(level, ""Executed: "" + text);
        break;
      case EXCEPTION:
        logger.log(level, ""Exception: "" + text);
        break;
      default:
        logger.log(level, text);
        break;
    }
  }",0
ErrorsTest.java,Regression test for Selenium RC issue 363.,"@JavascriptEnabled
  @Ignore(value = {IE, MARIONETTE}, reason = ""IE does not support onerror"")
  @Test
  public void testShouldNotGenerateErrorsWhenOpeningANewPage() {
    driver.get(pages.errorsPage);
    Object result = ((JavascriptExecutor) driver).
        executeScript(""return window.ERRORS.join('\\n');"");
    assertEquals(""Should have no errors"", """", result);
  }",0
BaseRemoteProxy.java,Internal use only,"public void forceSlotCleanerRun() {
    cleanUpThread.cleanUpAllSlots();
  }",0
GridNodeConfiguration.java,"add config, but overwrite capabilities.","private void loadFromJSON(String resource) {
    try {
      JSONObject base = JSONConfigurationUtils.loadJSON(resource);

      if (base.has(""capabilities"")) {
        capabilities = new ArrayList<DesiredCapabilities>();
        JSONArray a = base.getJSONArray(""capabilities"");
        for (int i = 0; i < a.length(); i++) {
          JSONObject cap = a.getJSONObject(i);
          DesiredCapabilities c = new DesiredCapabilities();
          for (Iterator iterator = cap.keys(); iterator.hasNext();) {
            String name = (String) iterator.next();
            c.setCapability(name, cap.get(name));
          }
        }
      }

      JSONObject o = base.getJSONObject(""configuration"");
      for (Iterator iterator = o.keys(); iterator.hasNext();) {
        String key = (String) iterator.next();
        Object value = o.get(key);
        if (value instanceof JSONArray) {
          JSONArray a = (JSONArray) value;
          List<String> as = new ArrayList<String>();
          for (int i = 0; i < a.length(); i++) {
            as.add(a.getString(i));
          }
          configuration.put(key, as);
        } else {
          configuration.put(key, o.get(key));
        }
      }

    } catch (Throwable e) {
      throw new GridConfigurationException(""Error with the JSON of the config : "" + e.getMessage(),
          e);
    }
  }",0
FirefoxChromeLauncher.java,Wrapper to allow for stubbed-out testing,"protected void killFirefoxProcess() {
    log.info(""Killing Firefox..."");
    int exitValue = process.destroy();
    if (exitValue == 0) {
      log.warning(""Firefox seems to have ended on its own (did we kill the real browser???)"");
    }",0
MockBrowserLauncher.java,This browser configuration is not supported for IE,"public void launchRemoteSession(String url) {
    browser = new Thread(this); // Thread safety reviewed
    browser.setName(""mockbrowser"");
    if (null != url) {
      browser.start();
    } else {
      log.info(""launching a mock unresponsive browser"");
    }
  }",0
StaticContentHandler.java,This will force jetty to return the document anyway.,"private void hackRemoveLastModifiedSince(HttpRequest req) {
    if (null == req.getField(HttpFields.__IfModifiedSince)) {
      return;
    }
    try {
      Field f = HttpMessage.class.getDeclaredField(""_header"");
      f.setAccessible(true);
      HttpFields header = (HttpFields) f.get(req);
      header.remove(HttpFields.__IfModifiedSince);
    } catch (Exception e) {
      e.printStackTrace();
    }
  }",0
ParallelTest.java,a proxy than can host up to 5 tests at the same time.,"@BeforeClass
  public static void prepareReqRequest() {

    Map<String, Object> config = new HashMap<String, Object>();
    app1.put(APP, ""app1"");
    app1.put(MAX_INSTANCES, 5);

    app2.put(APP, ""app2"");
    app2.put(MAX_INSTANCES, 1);

    config.put(REMOTE_HOST, ""http://machine1:4444"");
    config.put(MAX_SESSION, 5);

    req = new RegistrationRequest();
    req.addDesiredCapability(app1);
    req.addDesiredCapability(app2);
    req.setConfiguration(config);
  }",0
CommandQueueUnitTest.java,"In PI Mode, open replies ""OK"", but then we asynchronously receive ""closed!""","@Test
  public void testPIOpenSingleThreaded() throws Exception {
    injectCommandAsIfWaiting(""open"", ""blah.html"", """");
    expectCommand(""open"", ""blah.html"", """");
    cq.handleCommandResultWithoutWaitingForACommand(""OK"");
    cq.declareClosed();
    assertEquals(""OK"", cq.peekAtResult());
  }",0
IniPreferences.java,Implements the childrenNamesSpi method as per the specification in java.util.prefs.AbstractPreferences#childrenNamesSpi().,"@Override protected String[] childrenNamesSpi() throws BackingStoreException
    {
        List<String> names = new ArrayList<String>();

        for (String name : _ini.keySet())
        {
            if (name.indexOf(_ini.getPathSeparator()) < 0)
            {
                names.add(name);
            }
        }

        return names.toArray(EMPTY);
    }",0
IniPreferences.java,Implements the childSpi method as per the specification in java.util.prefs.AbstractPreferences#childSpi(String).,"@Override protected SectionPreferences childSpi(String name)
    {
        Ini.Section sec = _ini.get(name);
        boolean isNew = sec == null;

        if (isNew)
        {
            sec = _ini.add(name);
        }

        return new SectionPreferences(this, sec, isNew);
    }",0
VuzeActivitiesEntry.java,Not needed if you #setDownloadManager(DownloadManager). This will be written the map.,"public void setTorrent(TOTorrent torrent) {
		this.torrent = torrent;

		try {
			assetHash = torrent.getHashWrapper().toBase32String();
		} catch (Exception e) {
		}
	}",0
SMConfigurationAdapterImpl.java,One of the above constants,"public float getEstimateType() {
            return limitEstimateType;
        }",0
SMConfigurationAdapterImpl.java,Don't call this method.,"public int[][] getSegments() {
            return new int[0][];
        }",0
UPnPPlugin.java,Provided for use by other plugins.,"public void refreshMappings() {
		refreshMappings(false);
	}",0
UPnPPlugin.java,Provided for use by other plugins.,"public void refreshMappings(boolean force) {
		if (force) {
			closeDown(true);
			startUp();
		}
		else {
			this.upnp.reset();
		}
	}",0
NatPMPImpl.java,Azureus framework methods,"public void addPortMapping( 
                    boolean tcp,        // false -> UDP
                    int port,
                    String description ) 
                    throws UPnPException 
    {
        try{
            /* use public port for internal port */
            natDevice.addPortMapping( tcp, port, port );
        } catch( Exception e) {
            throw( new UPnPException( ""addPortMapping failed"", e ));
        }
        
        synchronized( this ){
	        /* Find and remove old mapping, if any */
	        Iterator it = mappings.iterator();
	        while( it.hasNext() ) {
	            portMapping m = (portMapping)it.next();
	                
	            if (m.getExternalPort() == port && m.isTCP() == tcp) 
	                it.remove() ;
	        }
	        /* add new port to list */   
	        mappings.add(   new portMapping( port, tcp, 
	                        natDevice.getLocalAddress().getHostAddress(), 
	                        description) );
        }
    }",0
AttCertIssuer.java,Don't use this one if you are trying to be RFC 3281 compliant.,"public AttCertIssuer(
        GeneralNames  names)
    {
        obj = names;
        choiceObj = obj.getDERObject();
    }",0
AEMonitor2.java,Try and obtain it,"public boolean
	enter(
		int	max_millis )
	{
		try{
			if ( lock.tryLock( max_millis, TimeUnit.MILLISECONDS )){
								
				return( true );
				
			}else{
				
				return( false );
			}
		}catch( Throwable e ){
			
			Debug.out( e );
			
			return( false );
		}
	}",0
AEThread2.java,"entry 0 is debug object, 1 is Long mono-time it was set","public static Object[] getDebug(
            Thread t) {
        if (t instanceof threadWrapper) {

            return (((threadWrapper) t).getDebug());
        }

        return (null);
    }",0
ByteArrayHashMap.java,Bit inefficient at the moment,"public ByteArrayHashMap<T>
    duplicate()
    {
    	ByteArrayHashMap<T>	res = new ByteArrayHashMap<T>(size,loadFactor);
    	
        for (int j = 0; j < table.length; j++) {
	         Entry<T> e = table[j];
	         while( e != null ){
              	res.put( e.key, e.value );
               	
               e = e.next;
	        }
	    }
       
       return( res );
    }",0
ByteFormatter.java,Note this has a truncation limit at 1024 chars....,"public static String
  encodeString(
  	byte[]		bytes )
  {
  	return( nicePrint( bytes, true ));
  }",0
DebugLight.java,Used in environments where full debug may not be available @param e,"public static void
	printStackTrace(
		Throwable e )
	{
		try{
			Debug.printStackTrace( e );
			
		}catch( Throwable f ){
			
			e.printStackTrace();
		}
	}",0
MD4Hasher.java,Uses bouncy castle provider,"public 
	MD4Hasher()
    {
    	try{
    		md4 = MessageDigest.getInstance(""MD4"", BouncyCastleProvider.PROVIDER_NAME );
    		  		
    	}catch( Throwable e ){
    		
    			// should never get here
    		
    		Debug.printStackTrace( e );
    	}
    }",0
ApplicationConfig.java,It is automatically generated by NetBeans REST support.,"private Set<Class<?>> getRestResourceClasses() {
        Set<Class<?>> resources = new java.util.HashSet<Class<?>>();
        resources.add(org.javaee7.websocket.websocket.vs.rest.MyRestEndpoint.class);
        return resources;
    }",0
ExactMatcher.java,just copy code from wiki,"private static int editDistance(String str1, String str2) {
		int[][] distance = new int[str1.length() + 1][str2.length() + 1];        
		 
        for (int i = 0; i <= str1.length(); i++)                                 
            distance[i][0] = i;                                                  
        for (int j = 1; j <= str2.length(); j++)                                 
            distance[0][j] = j;                                                  
 
        for (int i = 1; i <= str1.length(); i++)                                 
            for (int j = 1; j <= str2.length(); j++)                             
                distance[i][j] = minimum(                                        
                        distance[i - 1][j] + 1,                                  
                        distance[i][j - 1] + 1,                                  
                        distance[i - 1][j - 1] + ((str1.charAt(i - 1) == str2.charAt(j - 1)) ? 0 : 1));
 
        return distance[str1.length()][str2.length()];
	}",0
QuestionSet.java,constructor,"public QuestionSet() {
		this.qs = new ArrayList<Question>();
	}",0
SoundPullEventListener.java,Constructor,"public SoundPullEventListener(Context context) {
		mContext = context;
		mSoundMap = new HashMap<State, Integer>();
	}",0
PullToRefreshBase.java,Called when the UI has been to be updated to be in the State#RELEASE_TO_REFRESH state.,"protected void onReleaseToRefresh() {
		switch (mCurrentMode) {
			case PULL_FROM_END:
				mFooterLayout.releaseToRefresh();
				break;
			case PULL_FROM_START:
				mHeaderLayout.releaseToRefresh();
				break;
			default:
				// NO-OP
				break;
		}
	}",0
PullToRefreshBase.java,Called when the UI has been to be updated to be in the State#RESET state.,"protected void onReset() {
		mIsBeingDragged = false;
		mLayoutVisibilityChangesEnabled = true;

		// Always reset both layouts, just in case...
		mHeaderLayout.reset();
		mFooterLayout.reset();

		smoothScrollTo(0);
	}",0
PullToRefreshBase.java,Helper method which just calls scrollTo() in the correct scrolling direction.,"protected final void setHeaderScroll(int value) {
		if (DEBUG) {
			Log.d(LOG_TAG, ""setHeaderScroll: "" + value);
		}

		// Clamp value to with pull scroll range
		final int maximumPullScroll = getMaximumPullScroll();
		value = Math.min(maximumPullScroll, Math.max(-maximumPullScroll, value));

		if (mLayoutVisibilityChangesEnabled) {
			if (value < 0) {
				mHeaderLayout.setVisibility(View.VISIBLE);
			} else if (value > 0) {
				mFooterLayout.setVisibility(View.VISIBLE);
			} else {
				mHeaderLayout.setVisibility(View.INVISIBLE);
				mFooterLayout.setVisibility(View.INVISIBLE);
			}
		}

		if (USE_HW_LAYERS) {
			/**
			 * Use a Hardware Layer on the Refreshable View if we've scrolled at
			 * all. We don't use them on the Header/Footer Views as they change
			 * often, which would negate any HW layer performance boost.
			 */
			ViewCompat.setLayerType(mRefreshableViewWrapper, value != 0 ? View.LAYER_TYPE_HARDWARE
					: View.LAYER_TYPE_NONE);
		}

		switch (getPullToRefreshScrollDirection()) {
			case VERTICAL:
				scrollTo(0, value);
				break;
			case HORIZONTAL:
				scrollTo(value, 0);
				break;
		}
	}",0
PullToRefreshScrollView.java,Taken from the AOSP ScrollView source,"private int getScrollRange() {
			int scrollRange = 0;
			if (getChildCount() > 0) {
				View child = getChildAt(0);
				scrollRange = Math.max(0, child.getHeight() - (getHeight() - getPaddingBottom() - getPaddingTop()));
			}
			return scrollRange;
		}",0
Glob.java,have this as a known  entry-point to be forwards-compatible with compiled resources.,"public static DirLight amblight(RenderList rl) {
	return(((MapView)((PView.WidgetContext)rl.state().get(PView.ctx)).widget()).amb);
    }",0
